channel_sales,forecast_cons_year,forecast_meter_rent_12m,forecast_price_energy_off_peak,forecast_price_energy_peak,forecast_price_pow_off_peak,has_gas,margin_gross_pow_ele,nb_prod_act,num_years_antig,origin_up,var_year_price_off_peak_var,var_year_price_peak_var,var_year_price_mid_peak_var,var_year_price_off_peak_fix,var_year_price_peak_fix,var_6m_price_off_peak_var,var_6m_price_peak_var,var_6m_price_mid_peak_var,var_6m_price_off_peak_fix,churn,date_activ_year,date_activ_month,date_activ_day,date_activ_dayofweek,date_activ_dayofyear,date_end_year,date_end_month,date_end_day,date_end_dayofweek,date_end_dayofyear,date_modif_prod_year,date_modif_prod_month,date_modif_prod_day,date_modif_prod_dayofweek,date_modif_prod_dayofyear,date_renewal_year,date_renewal_month,date_renewal_day,date_renewal_dayofweek,date_renewal_dayofyear,power_utilization_ratio,cons_vs_forecast,discount_impact,total_energy_usage
usilxuppasemubllopkaafesmlibmsdf,797,13.94,0.144902,0,44.31137796,f,13.4,2,3,lxidpiddsbxsbosboudacockeimpuepw,2.03E-06,0,0,0.008380226,0,1.28E-06,0,0,0.005267621,0,2012,8,3,4,216,2016,9,2,4,246,2014,9,2,1,245,2015,9,3,3,246,28.03238068,3968.41,0,4661
MISSING,0,16.51,0.146348,0,46.30537836,f,21.09,1,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,4.87E-06,0,0,0.39522717,0,3.19E-06,0,0,0.790454578,0,2011,11,23,2,327,2016,11,23,2,328,2011,11,23,2,327,2015,11,24,1,328,11.66762895,1236.64,0,1455
foosdfpfkusacimwkcsosbicdxkicaua,0,17.72,0.16304,0.084395,45.80687796,f,17.1,1,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,1.79E-05,5.43E-06,0,0.234578719,0,1.23E-05,3.89E-06,0,0.469157621,0,2009,11,17,1,321,2016,11,17,3,322,2015,9,19,5,262,2015,11,18,2,322,50.02415459,5502.16,0,6213
foosdfpfkusacimwkcsosbicdxkicaua,0,38.16,0.161454,0.084198,44.31137796,t,22.95,2,6,lxidpiddsbxsbosboudacockeimpuepw,5.88E-06,2.03E-07,0,0.008380216,0,3.57E-06,9.45E-08,0,0,0,2010,5,5,2,125,2016,5,5,3,126,2010,5,5,2,125,2015,5,6,2,126,71.16652232,10429.55,0,20317
foosdfpfkusacimwkcsosbicdxkicaua,3300,127.5,0.114586,0.097701,40.606701,f,27.09,1,5,lxidpiddsbxsbosboudacockeimpuepw,1.36E-05,4.22E-06,3.16E-06,0.005428942,0.001954419,1.11E-05,2.90E-06,4.86E-10,0,0,2011,2,5,5,36,2016,4,10,6,101,2014,4,10,3,100,2015,4,12,6,102,282.8416667,63964.32,0,67882
foosdfpfkusacimwkcsosbicdxkicaua,0,16.27,0.198096,0,46.30537836,f,36.48,2,4,lxidpiddsbxsbosboudacockeimpuepw,0.00053025,0,0,0.907370716,0,0.0008097,0,0,1.20000048,1,2012,7,23,0,205,2016,9,29,3,273,2015,9,29,1,272,2015,8,6,3,218,14.78701565,1555.1,0.166361669,1844
foosdfpfkusacimwkcsosbicdxkicaua,4083,144.04,0.11691,0.100572,40.606701,f,36.16,1,4,lxidpiddsbxsbosboudacockeimpuepw,1.35E-05,3.00E-06,5.45E-06,0.006434301,0.002316348,1.11E-05,2.90E-06,4.86E-10,0,0,2012,4,27,4,118,2016,4,27,2,118,2013,11,5,1,309,2015,4,29,2,119,204.8083333,69267.57,0,73731
ewpakwlliwisiwduibdlfmalxowmwpci,0,16.17,0.145711,0,44.31137796,f,34.68,1,3,ldkssxwpmemidmecebumciepifcamkci,5.13E-06,0.000608945,0,0.006464779,0,2.84E-06,0,0,0.009481719,1,2012,9,17,0,261,2016,9,17,5,261,2012,9,17,0,261,2015,9,18,4,261,56.10686105,7932.27,0,9329
foosdfpfkusacimwkcsosbicdxkicaua,436,143.23,0.11691,0.100572,40.606701,f,25.11,1,4,lxidpiddsbxsbosboudacockeimpuepw,2.24E-05,5.39E-06,4.27E-07,0.007037517,0.002533506,1.11E-05,2.90E-06,4.86E-10,0,0,2012,5,15,1,136,2016,5,15,6,136,2012,5,15,1,136,2015,5,20,2,140,65.4952381,12745.38,0,13754
MISSING,252,130.67,0.116509,0.101397,40.9390266,f,27.4,1,5,lxidpiddsbxsbosboudacockeimpuepw,2.87E-05,1.14E-05,2.29E-06,3.44E-12,1.85E-12,1.10E-05,2.87E-06,4.86E-10,0,0,2010,12,2,3,336,2016,12,2,4,337,2015,5,24,6,144,2015,12,3,3,337,22.04319907,6756.5,0,7552
MISSING,57,16.26,0.16304,0.084395,45.30837756,f,14.52,1,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,1.68E-05,5.45E-06,0,0.11559698,0,4.19E-06,6.86E-07,0,0.231194131,0,2009,11,18,2,322,2016,11,18,4,323,2015,9,19,5,262,2015,11,20,4,324,24.0497076,2914.68,0,3290
MISSING,2179,10.55,0.14317,0,44.31137796,f,14.64,1,7,ldkssxwpmemidmecebumciepifcamkci,3.82E-06,0,0,0,0,2.69E-06,0,0,0,0,2009,7,24,4,205,2016,7,24,6,206,2015,5,23,5,143,2015,7,27,0,208,75.64312292,8046.71,0,9433
usilxuppasemubllopkaafesmlibmsdf,0,6.14,0.144902,0,44.31137796,f,13.08,1,4,lxidpiddsbxsbosboudacockeimpuepw,2.62E-06,0,0,0.008619667,0,3.32E-06,0,0,0,0,2012,7,30,0,212,2016,8,1,0,214,2014,8,1,4,213,2015,8,3,0,215,41.1969697,4628.74,0,5438
MISSING,1767,132.16,0.115174,0.098837,40.606701,t,20.64,10,6,ldkssxwpmemidmecebumciepifcamkci,1.64E-05,2.76E-06,2.16E-06,0.006434195,0.002316395,1.04E-05,1.92E-06,2.41E-06,0.007077419,0,2009,8,3,0,215,2016,8,3,2,216,2009,8,3,0,215,2015,8,4,1,216,270.4949495,104891.89,0,288276
lmkebamcaaclubfxadlmueccxoimlema,0,16.38,0.164635,0.086741,44.31137796,f,21.38,1,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,4.42E-06,1.03E-06,0,0.007661891,0,3.57E-06,9.45E-08,0,0,0,2011,4,1,4,91,2016,4,1,4,92,2011,4,1,4,91,2015,4,2,3,92,6428.285024,797541.31,0,798393
foosdfpfkusacimwkcsosbicdxkicaua,0,15.2,0.144058,0,44.31137796,t,4.04,3,4,lxidpiddsbxsbosboudacockeimpuepw,8.34E-06,0,0,3.82E-13,0,5.75E-06,0,0,0,0,2011,12,9,4,343,2016,12,9,4,344,2015,11,1,6,305,2015,12,10,3,344,182.8222222,28038.47,0,35131
MISSING,0,19.44,0.143478,0,44.31137796,t,31.2,2,6,lxidpiddsbxsbosboudacockeimpuepw,6.57E-06,0,0,3.49E-13,0,4.35E-06,0,0,0,1,2010,1,29,4,29,2016,12,8,3,343,2015,11,1,6,305,2015,12,9,2,343,85.42719615,12122.7,0,38034
MISSING,4355,144.71,0.115174,0.098837,40.606701,f,12.36,1,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,1.64E-05,2.76E-06,2.16E-06,0.006434195,0.002316395,1.04E-05,1.92E-06,2.41E-06,0.007077419,0,2009,8,20,3,232,2016,8,20,5,233,2009,8,20,3,232,2015,8,21,4,233,109.3686869,23242.24,0,25986
foosdfpfkusacimwkcsosbicdxkicaua,1755,131.37,0.113509,0.098391,40.606701,f,4.77,1,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,2.27E-05,6.50E-06,3.67E-07,0.004021349,0.001447757,1.25E-05,2.95E-06,2.50E-08,0.007077419,0,2009,11,1,6,305,2016,11,1,1,306,2015,11,1,6,305,2015,11,2,0,306,55.80333333,15181.11,0,16741
usilxuppasemubllopkaafesmlibmsdf,1517,130.65,0.115237,0.100123,40.606701,f,25.92,1,4,lxidpiddsbxsbosboudacockeimpuepw,1.77E-05,4.61E-06,7.73E-10,3.44E-12,1.85E-12,1.11E-05,2.90E-06,4.86E-10,0,1,2012,2,23,3,54,2017,1,8,6,8,2014,1,8,2,8,2016,1,10,6,10,100.317552,18788.07,0,20850
foosdfpfkusacimwkcsosbicdxkicaua,4165,129.71,0.11286,0.096521,40.606701,f,12.03,1,3,lxidpiddsbxsbosboudacockeimpuepw,1.60E-05,3.14E-06,1.85E-06,0.006434106,0.002316395,1.01E-05,2.08E-06,2.06E-06,0.007077158,0,2012,10,6,5,280,2016,9,3,5,247,2014,9,3,2,246,2015,9,4,4,247,165.08,44624.86,0,49524
usilxuppasemubllopkaafesmlibmsdf,0,19.61,0.272972,0,59.26637796,f,196.12,1,3,lxidpiddsbxsbosboudacockeimpuepw,5.28E-06,0,0,3.49E-13,0,3.32E-06,0,0,0,1,2012,12,29,5,364,2016,12,29,3,364,2012,12,29,5,364,2015,12,30,2,364,0.732323232,83.8,0,116
foosdfpfkusacimwkcsosbicdxkicaua,0,17.37,0.144902,0,44.31137796,f,11.59,1,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,4.02E-06,0.000608945,0,0.007661956,0,2.47E-06,0,0,0.008428194,0,2009,9,10,3,253,2016,9,10,5,254,2009,9,10,3,253,2015,9,11,4,254,47.72916667,6270.1,0,6873
MISSING,140,18.27,0.144038,0,46.30537836,f,24.62,1,6,lxidpiddsbxsbosboudacockeimpuepw,6.61E-06,0,0,0.384093405,0,6.00E-06,0,0,0.722503137,0,2009,8,28,4,240,2016,12,16,4,351,2015,11,1,6,305,2015,12,17,3,351,9.38,1201.33,0,1407
MISSING,4506,132.1,0.115174,0.098837,40.606701,t,17.52,2,11,ldkssxwpmemidmecebumciepifcamkci,1.66E-05,3.04E-06,2.38E-06,0.007037517,0.002533506,1.11E-05,2.90E-06,4.86E-10,0,1,2005,5,23,0,143,2016,5,23,0,144,2005,5,23,0,143,2015,5,29,4,149,191.2676768,34066.86,0,47663
foosdfpfkusacimwkcsosbicdxkicaua,0,8.18,0.144631,0,44.31137796,f,29.76,2,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,4.77E-06,0,0,0.002633801,0,3.23E-06,0,0,0.005267621,1,2009,11,20,4,324,2016,11,20,6,325,2009,11,20,4,324,2015,11,21,5,325,223.125,30073.58,0,35343
foosdfpfkusacimwkcsosbicdxkicaua,0,37.76,0.164637,0.087381,44.31137796,f,19.2,1,4,lxidpiddsbxsbosboudacockeimpuepw,1.79E-06,3.99E-06,0,0.008619647,0,3.57E-06,9.45E-08,0,0,0,2012,6,15,4,167,2016,6,15,2,167,2012,6,15,4,167,2015,6,23,1,174,485.3957764,71832.89,0,76677
foosdfpfkusacimwkcsosbicdxkicaua,2505,129.61,0.11691,0.100572,40.606701,f,13.8,1,3,lxidpiddsbxsbosboudacockeimpuepw,2.32E-05,5.54E-06,4.35E-07,0.007238482,0.002605939,1.11E-05,2.90E-06,4.86E-10,0,0,2013,6,1,5,152,2017,6,1,3,152,2015,11,1,6,305,2015,6,23,1,174,144.9889625,23567.99,0,26272
foosdfpfkusacimwkcsosbicdxkicaua,586,5.36,0.146694,0,44.31137796,f,29.01,1,6,lxidpiddsbxsbosboudacockeimpuepw,4.85E-06,0,0,0,0,3.32E-06,0,0,0,0,2010,1,11,0,11,2016,3,3,3,63,2014,6,28,5,179,2015,3,9,0,68,760.6102362,115146.22,0,115917
MISSING,485,1.19,0.145711,0,44.31137796,f,12.82,1,5,lxidpiddsbxsbosboudacockeimpuepw,4.39E-06,0,0,0.006464779,0,2.84E-06,0,0,0.009481719,0,2010,9,8,2,251,2016,9,7,2,251,2010,9,8,2,251,2015,9,8,1,251,24.6969697,3682.13,0,3912
MISSING,0,0,0.146694,0,44.31137796,f,29.76,1,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,5.82E-06,0,0,2.95E-13,0,3.32E-06,0,0,0,0,2010,2,19,4,50,2016,2,19,4,50,2010,2,19,4,50,2015,2,22,6,53,7869.89899,1244793.71,0,1246592
foosdfpfkusacimwkcsosbicdxkicaua,2743,129.26,0.118638,0.101752,40.606701,f,36,1,4,lxidpiddsbxsbosboudacockeimpuepw,1.65E-05,4.61E-06,2.58E-06,0,0,1.11E-05,2.90E-06,4.86E-10,0,1,2012,1,19,3,19,2017,1,19,3,19,2014,6,26,3,177,2016,1,20,2,20,101.3229167,25948.99,0,29181
lmkebamcaaclubfxadlmueccxoimlema,746,131.38,0.102772,0.093731,58.99595196,t,0,2,6,ldkssxwpmemidmecebumciepifcamkci,8.90E-06,2.54E-06,2.53E-07,9.17E-12,7.39E-12,5.60E-06,1.62E-06,0,0,0,2010,1,22,4,22,2017,1,21,5,21,2010,1,22,4,22,2016,1,22,4,22,103.1482551,11857.46,0,14787
MISSING,296,132.3,0.161936,0.136336,41.1052014,f,65.05,1,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,0.000322907,0.000401652,0.00086334,0.940824931,51.07155329,1.11E-05,2.90E-06,4.86E-10,0,0,2010,8,28,5,240,2016,3,18,4,78,2015,3,18,2,77,2015,2,16,0,47,317.0772947,65131.44,0.748663082,65635
usilxuppasemubllopkaafesmlibmsdf,362,19.79,0.144902,0,44.31137796,f,7.02,1,3,lxidpiddsbxsbosboudacockeimpuepw,3.46E-06,0,0,0.00646476,0,2.67E-06,0,0,0.009481719,0,2012,10,18,3,292,2016,11,12,5,317,2014,11,12,2,316,2015,11,13,4,317,34.75378788,5077.85,0,5505
lmkebamcaaclubfxadlmueccxoimlema,611,129.25,0.115237,0.100123,40.9390266,f,33.28,1,6,lxidpiddsbxsbosboudacockeimpuepw,1.99E-05,4.19E-06,8.22E-08,0.037312346,0.028156615,1.27E-05,2.68E-06,1.54E-07,0.065669252,0,2009,10,6,1,279,2016,10,6,3,280,2009,10,6,1,279,2015,10,9,4,282,22.55333333,6084.5,0,6766
foosdfpfkusacimwkcsosbicdxkicaua,0,18.32,0.146694,0,44.31137796,f,34.27,1,4,lxidpiddsbxsbosboudacockeimpuepw,5.37E-06,0,0,0.006464721,0,3.32E-06,0,0,0,0,2012,3,15,3,75,2016,3,15,1,75,2012,3,15,3,75,2015,3,19,3,78,8.266666667,1262.54,0,1488
foosdfpfkusacimwkcsosbicdxkicaua,1800,15.1,0.138305,0,44.31137796,f,34.27,1,3,lxidpiddsbxsbosboudacockeimpuepw,3.67E-05,0,0,0,0,3.32E-06,0,0,0,0,2013,4,8,0,98,2016,4,9,5,100,2015,4,9,3,99,2014,4,10,3,100,19.16666667,3197.69,0,3450
MISSING,396,131.84,0.120372,0.103487,40.606701,f,49.92,1,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,7.23E-05,5.26E-05,3.47E-05,0.02066685,0.020667179,1.11E-05,2.90E-06,4.86E-10,0,1,2009,9,15,1,258,2016,2,11,3,42,2014,2,11,1,42,2015,2,12,3,43,1620.7375,388465.06,0,388977
lmkebamcaaclubfxadlmueccxoimlema,0,18.62,0.144038,0,45.80687796,f,16.14,1,6,lxidpiddsbxsbosboudacockeimpuepw,8.26E-06,0,0,3.82E-13,0,6.10E-06,0,0,0,0,2009,12,14,0,348,2016,12,14,2,349,2015,11,1,6,305,2015,12,16,2,350,34.13683603,3620.21,0,4257
foosdfpfkusacimwkcsosbicdxkicaua,4605,129.6,0.11633,0.099441,40.606701,f,13.76,1,4,lxidpiddsbxsbosboudacockeimpuepw,1.60E-05,3.94E-06,1.35E-06,0.005428942,0.001954419,1.11E-05,2.90E-06,4.86E-10,0,0,2012,3,22,3,82,2016,3,22,1,82,2016,1,22,4,22,2015,3,23,0,82,338.8690476,56986.31,0,62623
lmkebamcaaclubfxadlmueccxoimlema,2408,16.41,0.164637,0.087381,44.31137796,t,21.12,2,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,4.11E-05,3.68E-06,0,0.008619647,0,3.57E-06,9.45E-08,0,0,0,2010,6,7,0,158,2016,6,7,1,159,2010,6,7,0,158,2015,6,23,1,174,25324.82759,4403921.89,0,5743576
lmkebamcaaclubfxadlmueccxoimlema,0,6,0.165787,0.087903,44.31137796,f,26.04,1,5,ldkssxwpmemidmecebumciepifcamkci,5.98E-06,1.70E-07,0,3.49E-13,0,3.57E-06,9.45E-08,0,0,0,2011,1,28,4,28,2016,1,28,3,28,2011,1,28,4,28,2015,2,9,0,40,15.00352836,1665.68,0,1871
ewpakwlliwisiwduibdlfmalxowmwpci,1944,131.76,0.11691,0.100572,40.606701,t,15.99,2,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,2.18E-05,5.06E-06,8.90E-07,0,0,1.11E-05,2.90E-06,4.86E-10,0,0,2010,5,7,4,127,2016,5,7,5,128,2014,4,23,2,113,2015,5,14,3,134,126.2913907,20576.29,0,50571
lmkebamcaaclubfxadlmueccxoimlema,0,16.18,0.146694,0,44.31137796,f,23.76,1,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,5.37E-06,0,0,0.006464721,0,3.32E-06,0,0,0,0,2010,1,7,3,7,2016,3,8,1,68,2010,1,7,3,7,2015,3,9,0,68,73.79073646,8724.01,0,9202
MISSING,1399,133.11,0.115237,0.100123,40.606701,f,2.82,1,10,ldkssxwpmemidmecebumciepifcamkci,1.68E-05,4.02E-06,7.76E-07,0.002211729,0.000796272,1.07E-05,3.45E-06,1.58E-06,0.004423387,0,2005,10,28,4,301,2016,11,28,0,333,2005,10,28,4,301,2015,11,29,6,333,137.0575295,22324.65,0,24672
MISSING,0,131.76,0.116509,0.101397,41.2713642,f,35.52,1,4,ldkssxwpmemidmecebumciepifcamkci,2.87E-05,7.39E-06,4.37E-07,0.140769198,0.11952296,2.00E-05,5.12E-06,6.20E-07,0.206460495,0,2011,9,21,2,264,2016,9,21,2,265,2011,9,21,2,264,2015,9,25,4,268,0.130434783,23.94,0,27
foosdfpfkusacimwkcsosbicdxkicaua,4582,21.69,0.143166,0,44.31137796,f,14.04,1,3,lxidpiddsbxsbosboudacockeimpuepw,4.10E-06,0,0,0.007661943,0,2.63E-06,0,0,0.008428194,0,2012,8,10,4,223,2016,8,10,2,223,2013,10,31,3,304,2015,8,11,1,223,344.7853535,46573.34,0,54614
MISSING,5084,131.72,0.113323,0.096984,40.606701,t,6,2,10,ldkssxwpmemidmecebumciepifcamkci,2.72E-05,9.19E-06,1.24E-07,0.005428835,0.001954466,1.71E-05,5.85E-06,1.30E-08,0.007962096,0,2005,9,9,4,252,2016,9,9,4,253,2015,5,24,6,144,2015,9,10,3,253,202.375,48020.94,0,266503
foosdfpfkusacimwkcsosbicdxkicaua,0,21.08,0.146348,0,46.30537836,f,27.28,1,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,4.56E-06,0,0,0.007661891,0,3.32E-06,0,0,0,1,2009,12,29,1,363,2016,12,29,3,364,2015,7,17,4,198,2015,12,30,2,364,4.203954965,594.56,0,699
ewpakwlliwisiwduibdlfmalxowmwpci,0,15.98,0.144902,0,44.31137796,f,12.36,1,4,ldkssxwpmemidmecebumciepifcamkci,3.18E-06,0,0,0.190715451,0,3.32E-06,0,0,0,0,2012,7,9,0,191,2016,8,5,4,218,2014,8,5,1,217,2015,8,6,3,218,33.7920195,3829.9,0,4214
MISSING,2957,135.99,0.1169,0.100015,40.606701,t,29.64,2,11,ldkssxwpmemidmecebumciepifcamkci,5.68E-05,3.00E-05,0.000444059,1.141424544,49.36792647,1.11E-05,2.90E-06,4.86E-10,0,0,2005,2,1,1,32,2016,2,1,0,32,2005,2,1,1,32,2015,2,2,0,33,171.3468013,36563.18,0,96350
foosdfpfkusacimwkcsosbicdxkicaua,0,19.54,0.144963,0,44.31137796,f,31.2,1,3,lxidpiddsbxsbosboudacockeimpuepw,7.84E-06,0,0,3.82E-13,0,5.75E-06,0,0,0,0,2013,1,10,3,10,2017,1,10,1,10,2015,11,18,2,322,2016,1,11,0,11,62.03971119,8763.08,0,10311
MISSING,0,19.33,0.145711,0,44.31137796,f,7.8,1,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,5.66E-06,0,0,0.004788721,0,3.59E-06,0,0,0.008428194,0,2011,10,10,0,283,2016,10,10,0,284,2011,10,10,0,283,2015,10,11,6,284,14.20162946,1504.01,0,1771
foosdfpfkusacimwkcsosbicdxkicaua,844,14.05,0.164057,0.086803,44.31137796,f,11.42,1,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,4.81E-06,6.43E-07,0,0.004788727,0,3.22E-06,1.40E-06,0,0.008428194,0,2009,10,1,3,274,2016,10,1,5,275,2009,10,1,3,274,2015,10,3,5,276,190.7260101,26447.75,0,30211
foosdfpfkusacimwkcsosbicdxkicaua,0,0,0.144902,0,44.31137796,f,10.18,1,3,lxidpiddsbxsbosboudacockeimpuepw,2.77E-06,0,0,0.007661943,0,2.07E-06,0,0,0.008428194,0,2012,8,9,3,222,2016,9,2,4,246,2014,9,2,1,245,2015,9,3,3,246,15.86507937,1702.43,0,1999
foosdfpfkusacimwkcsosbicdxkicaua,0,15.98,0.144902,0,44.31137796,f,13.08,1,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,3.57E-06,0,0,0.007661956,0,2.37E-06,0,0,0.008428194,0,2009,8,11,1,223,2016,8,11,3,224,2009,8,11,1,223,2015,8,12,2,224,561.4242424,73690.54,0,74108
foosdfpfkusacimwkcsosbicdxkicaua,160,17.03,0.14346,0,46.30537836,f,21.64,1,3,lxidpiddsbxsbosboudacockeimpuepw,1.44E-05,0,0,0.67932751,0,3.01E-06,0,0,1.066667093,0,2012,10,18,3,292,2016,10,18,1,292,2015,8,27,3,239,2015,10,19,0,292,12.06857839,1280.9,0,1505
MISSING,4291,24.23,0.164057,0.086803,44.31137796,f,16.66,1,7,lxidpiddsbxsbosboudacockeimpuepw,3.39E-06,7.24E-07,0,0.008380226,0,2.13E-06,4.55E-07,0,0.005267621,0,2009,7,28,1,209,2016,7,28,3,210,2009,7,28,1,209,2015,7,29,2,210,107.0012626,15285.42,0,16949
foosdfpfkusacimwkcsosbicdxkicaua,0,19.61,0.145711,0,44.31137796,f,27.32,1,4,lxidpiddsbxsbosboudacockeimpuepw,7.01E-06,0,0,0.007661917,0,3.32E-06,0,0,0,0,2012,4,27,4,118,2016,4,27,2,118,2012,4,27,4,118,2015,4,28,1,118,73.90151515,10692.85,0,11706
foosdfpfkusacimwkcsosbicdxkicaua,0,13.91,0.164447,0.085803,44.31137796,f,6.45,1,3,lxidpiddsbxsbosboudacockeimpuepw,6.93E-06,1.20E-06,0,0.007661943,0,6.21E-06,2.03E-06,0,0.008428194,0,2012,11,5,0,310,2016,11,5,5,310,2015,9,20,6,263,2015,11,6,4,310,165.5720747,23975.53,0,27530
foosdfpfkusacimwkcsosbicdxkicaua,0,0,0.140621,0,44.31137796,t,7.95,2,4,lxidpiddsbxsbosboudacockeimpuepw,5.08E-06,0,0,0.004788714,0,3.20E-06,0,0,0.008428194,0,2012,3,1,3,61,2016,11,6,6,311,2013,11,6,2,310,2015,11,9,0,313,279.75,49062.2,0,648048
foosdfpfkusacimwkcsosbicdxkicaua,2337,16.3,0.165793,0.088539,44.31137796,t,13.4,4,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,3.42E-06,1.90E-06,0,0.00646476,0,2.99E-06,3.38E-06,0,0.009481719,0,2009,9,8,1,251,2016,9,8,3,252,2009,9,8,1,251,2015,9,9,2,252,69.94563125,10728.81,0,16342
MISSING,5894,145.7,0.115744,0.098858,40.606701,t,17.28,2,6,lxidpiddsbxsbosboudacockeimpuepw,1.69E-05,4.33E-06,8.70E-07,3.44E-12,1.85E-12,1.11E-05,2.90E-06,4.86E-10,0,0,2010,1,27,2,27,2017,1,27,4,27,2010,1,27,2,27,2016,1,28,3,28,3788.709056,781604.15,0,867119
MISSING,0,9.66,0.144902,0,44.31137796,f,12.24,1,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,3.57E-06,0,0,0.007661956,0,2.37E-06,0,0,0.008428194,0,2009,8,10,0,222,2016,8,10,2,223,2009,8,10,0,222,2015,8,11,1,223,229.4057971,30099.22,0,31658
lmkebamcaaclubfxadlmueccxoimlema,5283,133.03,0.115174,0.098837,40.606701,f,19.14,1,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,1.66E-05,3.04E-06,2.38E-06,0.007037517,0.002533506,1.11E-05,2.90E-06,4.86E-10,0,0,2010,5,19,2,139,2016,5,19,3,140,2010,5,19,2,139,2015,5,20,2,140,3840.934779,825966.15,0,829181
foosdfpfkusacimwkcsosbicdxkicaua,3321,130.09,0.114588,0.097701,40.606701,f,44.28,1,4,lxidpiddsbxsbosboudacockeimpuepw,1.65E-05,4.45E-06,2.05E-06,3.44E-12,1.85E-12,1.11E-05,2.90E-06,4.86E-10,0,0,2012,4,12,3,103,2016,2,7,6,38,2014,2,7,4,38,2015,2,9,0,40,113.2352941,36349.72,0,40194
MISSING,87,129,0.115237,0.100123,41.2713642,f,37.96,1,6,lxidpiddsbxsbosboudacockeimpuepw,1.99E-05,4.19E-06,8.22E-08,0.10427343,0.08853556,1.27E-05,2.68E-06,1.54E-07,0.18352044,0,2009,10,3,5,276,2016,10,3,0,277,2009,10,3,5,276,2015,10,4,6,277,8.442982456,1736.88,0,1925
MISSING,0,17.42,0.16695,0.089695,44.31137796,t,14.64,2,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,2.36E-06,1.33E-06,0,0.008380258,0,1.48E-06,8.37E-07,0,0.005267621,0,2010,7,23,4,204,2016,7,23,5,205,2010,7,23,4,204,2015,7,27,0,208,78.84269951,8491.43,0,12603
foosdfpfkusacimwkcsosbicdxkicaua,0,147.71,0.097138,0.087232,59.17346796,f,0,1,3,lxidpiddsbxsbosboudacockeimpuepw,4.79E-06,1.13E-06,8.38E-07,0,0,5.60E-06,1.62E-06,0,0,0,2013,6,3,0,154,2016,6,3,4,155,2015,11,1,6,305,2015,6,23,1,174,5596.327778,1004952.04,0,1007339
usilxuppasemubllopkaafesmlibmsdf,0,15.33,0.198096,0,46.30537836,f,25.44,2,3,ldkssxwpmemidmecebumciepifcamkci,0.000509415,0,0,0.970102752,0,0.000806063,0,0,1.422818241,0,2012,9,6,3,250,2016,9,14,2,258,2015,9,14,0,257,2015,9,7,0,250,48.44271234,5079.83,0.545256261,6041
foosdfpfkusacimwkcsosbicdxkicaua,2048,17.42,0.143166,0,44.31137796,f,17.22,1,7,ldkssxwpmemidmecebumciepifcamkci,4.40E-06,0,0,0.00646476,0,2.85E-06,0,0,0.009481719,0,2009,5,5,1,125,2016,5,5,3,126,2013,10,11,4,284,2015,5,6,2,126,93.07640493,9902.03,0,11607
MISSING,3323,16.11,0.168242,0.089602,45.30837756,f,11.82,1,5,ldkssxwpmemidmecebumciepifcamkci,4.13E-06,4.37E-08,0,0.008380226,0,2.60E-06,2.75E-08,0,0.005267621,0,2010,12,1,2,335,2016,12,1,3,336,2010,12,1,2,335,2015,12,3,3,337,84.71819646,9347.99,0,10522
foosdfpfkusacimwkcsosbicdxkicaua,56,132.84,0.120372,0.103487,40.606701,f,77.52,1,3,ldkssxwpmemidmecebumciepifcamkci,1.62E-05,4.04E-06,1.32E-06,0.004021438,0.001447718,1.11E-05,2.90E-06,4.86E-10,0,0,2013,2,26,1,57,2016,2,26,4,57,2013,2,26,1,57,2015,2,27,4,58,0.64143854,214.73,0,239
lmkebamcaaclubfxadlmueccxoimlema,7311,146.63,0.113206,0.093991,40.728885,t,0,2,4,lxidpiddsbxsbosboudacockeimpuepw,1.17E-05,3.02E-06,1.47E-06,0,0,1.11E-05,2.90E-06,4.86E-10,0,0,2012,6,2,5,154,2016,4,29,4,120,2012,6,2,5,154,2015,4,30,3,120,3739.733333,892862.66,0,1451129
